SEQ='C '     NUCCHG=10                                                  /LS/

   PARENT TERM INDEXING                 BWNP=  25455599.3   NPRNTI= 2   NPRNTF= 7
   --------------------
   INDP         CODE                 S L   WI        WNP
   ----         ----                 - -   --  ----------
             5.66E-16  3.01E-16  1.70E-16  8.82E-17  3.26E-17  1.41E-17  5.72E-18  1.63E-18  6.06E-19
   306       4.68E-14  3.31E-14  2.10E-14  1.49E-14  1.05E-14  6.72E-15  4.80E-15  3.43E-15  2.18E-15  1.52E-15
             1.01E-15  5.39E-16  3.05E-16  1.58E-16  5.85E-17  2.53E-17  1.03E-17  2.93E-18  1.09E-18
   307       5.19E-18  3.69E-18  2.38E-18  1.73E-18  1.30E-18  9.75E-19  8.87E-19  9.26E-19  1.13E-18  1.27E-18
             1.27E-18  9.94E-19  6.83E-19  4.04E-19  1.66E-19  7.56E-20  3.18E-20  9.26E-21  3.49E-21
   308       2.71E-13  1.91E-13  1.21E-13  8.50E-14  5.97E-14  3.69E-14  2.52E-14  1.67E-14  9.07E-15  5.29E-15
             2.85E-15  1.10E-15  4.87E-16  2.02E-16  5.81E-17  2.17E-17  7.92E-18  2.05E-18  7.30E-19
   309       1.91E-13  1.35E-13  8.49E-14  5.98E-14  4.20E-14  2.60E-14  1.78E-14  1.18E-14  6.42E-15  3.75E-15
             2.02E-15  7.81E-16  3.47E-16  1.44E-16  4.14E-17  1.55E-17  5.64E-18  1.46E-18  5.20E-19
   310       1.12E-13  7.91E-14  4.99E-14  3.52E-14  2.47E-14  1.53E-14  1.05E-14  6.99E-15  3.81E-15  2.23E-15
             1.20E-15  4.66E-16  2.07E-16  8.58E-17  2.47E-17  9.23E-18  3.37E-18  8.72E-19  3.11E-19
   311       6.67E-14  4.71E-14  2.97E-14  2.10E-14  1.47E-14  9.13E-15  6.25E-15  4.17E-15  2.28E-15  1.33E-15
             7.19E-16  2.79E-16  1.24E-16  5.14E-17  1.48E-17  5.53E-18  2.02E-18  5.22E-19  1.86E-19
   312       1.51E-13  1.07E-13  6.73E-14  4.74E-14  3.33E-14  2.07E-14  1.42E-14  9.51E-15  5.22E-15  3.07E-15
             1.66E-15  6.44E-16  2.87E-16  1.19E-16  3.43E-17  1.28E-17  4.68E-18  1.21E-18  4.32E-19
   313       1.59E-13  1.13E-13  7.08E-14  4.96E-14  3.45E-14  2.08E-14  1.37E-14  8.51E-15  4.04E-15  2.07E-15
             9.59E-16  3.06E-16  1.20E-16  4.52E-17  1.19E-17  4.28E-18  1.53E-18  3.88E-19  1.37E-19
   314       2.87E-13  2.02E-13  1.27E-13  8.92E-14  6.20E-14  3.74E-14  2.46E-14  1.53E-14  7.27E-15  3.72E-15
             1.73E-15  5.51E-16  2.16E-16  8.13E-17  2.14E-17  7.70E-18  2.75E-18  6.98E-19  2.47E-19
   315       9.54E-14  6.73E-14  4.24E-14  2.97E-14  2.06E-14  1.24E-14  8.18E-15  5.09E-15  2.42E-15  1.24E-15
             5.75E-16  1.84E-16  7.20E-17  2.71E-17  7.15E-18  2.57E-18  9.15E-19  2.33E-19  8.24E-20
   316       1.69E-13  1.19E-13  7.44E-14  5.18E-14  3.55E-14  2.07E-14  1.29E-14  7.51E-15  3.16E-15  1.46E-15
             6.17E-16  1.79E-16  6.67E-17  2.43E-17  6.25E-18  2.22E-18  7.88E-19  2.00E-19  7.07E-20
   317       1.01E-13  7.13E-14  4.47E-14  3.11E-14  2.13E-14  1.24E-14  7.77E-15  4.51E-15  1.90E-15  8.76E-16
             3.70E-16  1.07E-16  4.00E-17  1.46E-17  3.75E-18  1.33E-18  4.73E-19  1.20E-19  4.24E-20
   318       2.17E-13  1.53E-13  9.57E-14  6.66E-14  4.57E-14  2.66E-14  1.66E-14  9.66E-15  4.06E-15  1.88E-15
             7.94E-16  2.30E-16  8.57E-17  3.12E-17  8.03E-18  2.86E-18  1.01E-18  2.57E-19  9.09E-20
   319       1.30E-13  9.17E-14  5.74E-14  4.00E-14  2.74E-14  1.59E-14  9.99E-15  5.80E-15  2.44E-15  1.13E-15
             4.76E-16  1.38E-16  5.14E-17  1.87E-17  4.82E-18  1.71E-18  6.08E-19  1.54E-19  5.45E-20
   320       2.65E-13  1.87E-13  1.17E-13  8.14E-14  5.59E-14  3.25E-14  2.03E-14  1.18E-14  4.96E-15  2.29E-15
             9.70E-16  2.81E-16  1.05E-16  3.81E-17  9.82E-18  3.49E-18  1.24E-18  3.14E-19  1.11E-19
   321       1.59E-13  1.12E-13  7.02E-14  4.89E-14  3.35E-14  1.95E-14  1.22E-14  7.08E-15  2.98E-15  1.38E-15
             5.82E-16  1.69E-16  6.29E-17  2.29E-17  5.89E-18  2.10E-18  7.43E-19  1.88E-19  6.67E-20
   322       1.71E-13  1.20E-13  7.58E-14  5.31E-14  3.69E-14  2.23E-14  1.46E-14  9.13E-15  4.34E-15  2.22E-15
             1.03E-15  3.30E-16  1.29E-16  4.86E-17  1.28E-17  4.61E-18  1.64E-18  4.18E-19  1.48E-19
   323       1.22E-13  8.60E-14  5.35E-14  3.69E-14  2.48E-14  1.38E-14  8.17E-15  4.41E-15  1.66E-15  7.12E-16
             2.83E-16  7.79E-17  2.84E-17  1.02E-17  2.61E-18  9.24E-19  3.27E-19  8.29E-20  2.93E-20
   324       7.34E-14  5.16E-14  3.21E-14  2.21E-14  1.49E-14  8.28E-15  4.90E-15  2.64E-15  9.97E-16  4.27E-16
             1.70E-16  4.67E-17  1.70E-17  6.12E-18  1.56E-18  5.55E-19  1.96E-19  4.97E-20  1.76E-20
   325       1.49E-13  1.05E-13  6.54E-14  4.51E-14  3.04E-14  1.69E-14  9.98E-15  5.38E-15  2.03E-15  8.70E-16
             3.46E-16  9.52E-17  3.47E-17  1.25E-17  3.18E-18  1.13E-18  4.00E-19  1.01E-19  3.58E-20
   326       8.97E-14  6.30E-14  3.92E-14  2.70E-14  1.82E-14  1.01E-14  5.99E-15  3.23E-15  1.22E-15  5.22E-16
             2.08E-16  5.71E-17  2.08E-17  7.48E-18  1.91E-18  6.78E-19  2.40E-19  6.08E-20  2.15E-20
   327       1.77E-13  1.24E-13  7.73E-14  5.33E-14  3.59E-14  1.99E-14  1.18E-14  6.36E-15  2.40E-15  1.03E-15
             4.09E-16  1.13E-16  4.10E-17  1.47E-17  3.76E-18  1.34E-18  4.73E-19  1.20E-19  4.23E-20
   328       1.06E-13  7.45E-14  4.64E-14  3.20E-14  2.15E-14  1.20E-14  7.08E-15  3.82E-15  1.44E-15  6.17E-16
             2.46E-16  6.75E-17  2.46E-17  8.84E-18  2.26E-18  8.01E-19  2.84E-19  7.18E-20  2.54E-20
   329       4.51E-14  3.16E-14  1.95E-14  1.33E-14  8.73E-15  4.59E-15  2.56E-15  1.29E-15  4.43E-16  1.80E-16
             6.88E-17  1.84E-17  6.61E-18  2.36E-18  6.01E-19  2.13E-19  7.53E-20  1.91E-20  6.74E-21
   330       2.70E-14  1.90E-14  1.17E-14  7.96E-15  5.24E-15  2.76E-15  1.54E-15  7.72E-16  2.66E-16  1.08E-16
             4.13E-17  1.10E-17  3.97E-18  1.42E-18  3.60E-19  1.28E-19  4.52E-20  1.14E-20  4.04E-21
   331       5.33E-14  3.73E-14  2.30E-14  1.57E-14  1.03E-14  5.43E-15  3.03E-15  1.52E-15  5.24E-16  2.12E-16
             8.13E-17  2.17E-17  7.81E-18  2.79E-18  7.10E-19  2.51E-19  8.90E-20  2.25E-20  7.97E-21
   332       3.20E-14  2.24E-14  1.38E-14  9.41E-15  6.19E-15  3.26E-15  1.82E-15  9.13E-16  3.14E-16  1.27E-16
             4.88E-17  1.30E-17  4.69E-18  1.67E-18  4.26E-19  1.51E-19  5.34E-20  1.35E-20  4.78E-21
   333       6.14E-14  4.31E-14  2.66E-14  1.81E-14  1.19E-14  6.26E-15  3.49E-15  1.76E-15  6.05E-16  2.45E-16
             9.38E-17  2.50E-17  9.02E-18  3.22E-18  8.19E-19  2.90E-19  1.03E-19  2.60E-20  9.19E-21
   334       3.69E-14  2.58E-14  1.60E-14  1.09E-14  7.14E-15  3.76E-15  2.09E-15  1.05E-15  3.63E-16  1.47E-16
             5.63E-17  1.50E-17  5.41E-18  1.93E-18  4.91E-19  1.74E-19  6.16E-20  1.56E-20  5.51E-21
   335       2.20E-13  1.55E-13  9.77E-14  6.85E-14  4.76E-14  2.87E-14  1.89E-14  1.18E-14  5.61E-15  2.87E-15
             1.33E-15  4.26E-16  1.67E-16  6.29E-17  1.66E-17  5.96E-18  2.12E-18  5.40E-19  1.91E-19
   336       1.05E-13  7.39E-14  4.67E-14  3.29E-14  2.31E-14  1.44E-14  9.92E-15  6.65E-15  3.66E-15  2.16E-15
             1.17E-15  4.56E-16  2.03E-16  8.44E-17  2.44E-17  9.11E-18  3.33E-18  8.60E-19  3.07E-19
   337       1.31E-13  9.23E-14  5.81E-14  4.07E-14  2.83E-14  1.71E-14  1.13E-14  7.02E-15  3.35E-15  1.71E-15
             7.96E-16  2.55E-16  9.99E-17  3.76E-17  9.92E-18  3.56E-18  1.27E-18  3.23E-19  1.14E-19
   338       3.84E-19  2.73E-19  1.77E-19  1.30E-19  9.91E-20  7.80E-20  7.65E-20  8.99E-20  1.34E-19  1.80E-19
             2.20E-19  2.33E-19  2.08E-19  1.64E-19  9.98E-20  6.03E-20  3.30E-20  1.31E-20  5.95E-21
   339       3.67E-14  2.60E-14  1.64E-14  1.16E-14  8.25E-15  5.26E-15  3.75E-15  2.68E-15  1.73E-15  1.24E-15
             8.89E-16  5.64E-16  3.91E-16  2.60E-16  1.39E-16  7.90E-17  4.17E-17  1.60E-17  7.20E-18
   340       2.10E-14  1.48E-14  9.40E-15  6.66E-15  4.73E-15  3.02E-15  2.17E-15  1.56E-15  1.01E-15  7.32E-16
             5.27E-16  3.37E-16  2.34E-16  1.56E-16  8.31E-17  4.73E-17  2.50E-17  9.60E-18  4.32E-18
   341       9.64E-14  6.82E-14  4.31E-14  3.05E-14  2.16E-14  1.37E-14  9.68E-15  6.84E-15  4.27E-15  2.93E-15
             1.93E-15  1.02E-15  5.71E-16  2.96E-16  1.09E-16  4.70E-17  1.91E-17  5.43E-18  2.02E-18
   342       1.15E-14  8.15E-15  5.16E-15  3.65E-15  2.58E-15  1.64E-15  1.16E-15  8.19E-16  5.12E-16  3.51E-16
             2.31E-16  1.22E-16  6.85E-17  3.55E-17  1.31E-17  5.64E-18  2.29E-18  6.52E-19  2.43E-19
   343       5.73E-14  4.05E-14  2.56E-14  1.81E-14  1.28E-14  8.14E-15  5.77E-15  4.08E-15  2.55E-15  1.75E-15
             1.16E-15  6.08E-16  3.42E-16  1.77E-16  6.53E-17  2.82E-17  1.15E-17  3.26E-18  1.21E-18
   344       5.48E-14  3.87E-14  2.45E-14  1.74E-14  1.23E-14  7.82E-15  5.56E-15  3.96E-15  2.50E-15  1.72E-15
             1.14E-15  6.04E-16  3.41E-16  1.76E-16  6.51E-17  2.81E-17  1.14E-17  3.25E-18  1.21E-18
   345       1.82E-14  1.29E-14  8.16E-15  5.78E-15  4.10E-15  2.61E-15  1.85E-15  1.32E-15  8.32E-16  5.74E-16
             3.81E-16  2.01E-16  1.14E-16  5.88E-17  2.17E-17  9.37E-18  3.81E-18  1.08E-18  4.04E-19
   346       3.22E-14  2.28E-14  1.44E-14  1.02E-14  7.25E-15  4.62E-15  3.29E-15  2.35E-15  1.48E-15  1.03E-15
             6.82E-16  3.61E-16  2.04E-16  1.06E-16  3.90E-17  1.68E-17  6.85E-18  1.95E-18  7.26E-19
   347       1.90E-13  1.34E-13  8.47E-14  5.97E-14  4.18E-14  2.58E-14  1.76E-14  1.17E-14  6.30E-15  3.66E-15
             1.97E-15  7.57E-16  3.35E-16  1.39E-16  4.00E-17  1.49E-17  5.45E-18  1.41E-18  5.02E-19
   348       1.34E-13  9.47E-14  5.97E-14  4.21E-14  2.95E-14  1.82E-14  1.24E-14  8.25E-15  4.47E-15  2.60E-15
             1.40E-15  5.39E-16  2.39E-16  9.89E-17  2.85E-17  1.06E-17  3.88E-18  1.00E-18  3.58E-19
   349       7.90E-14  5.58E-14  3.52E-14  2.48E-14  1.74E-14  1.08E-14  7.36E-15  4.89E-15  2.65E-15  1.55E-15
             8.33E-16  3.22E-16  1.43E-16  5.91E-17  1.70E-17  6.36E-18  2.32E-18  6.01E-19  2.14E-19
   350       4.71E-14  3.33E-14  2.10E-14  1.48E-14  1.04E-14  6.42E-15  4.39E-15  2.92E-15  1.59E-15  9.27E-16
             4.99E-16  1.93E-16  8.55E-17  3.54E-17  1.02E-17  3.81E-18  1.39E-18  3.60E-19  1.28E-19
   351       1.07E-13  7.55E-14  4.77E-14  3.36E-14  2.36E-14  1.46E-14  1.00E-14  6.69E-15  3.65E-15  2.14E-15
             1.15E-15  4.47E-16  1.98E-16  8.22E-17  2.37E-17  8.86E-18  3.23E-18  8.36E-19  2.98E-19
   352       1.18E-13  8.36E-14  5.26E-14  3.68E-14  2.56E-14  1.54E-14  1.01E-14  6.28E-15  2.98E-15  1.52E-15
             7.04E-16  2.25E-16  8.80E-17  3.31E-17  8.72E-18  3.13E-18  1.12E-18  2.84E-19  1.01E-19
   353       2.13E-13  1.50E-13  9.45E-14  6.62E-14  4.60E-14  2.77E-14  1.82E-14  1.13E-14  5.35E-15  2.73E-15
             1.27E-15  4.04E-16  1.58E-16  5.95E-17  1.57E-17  5.64E-18  2.01E-18  5.11E-19  1.81E-19
   354       7.09E-14  5.00E-14  3.15E-14  2.20E-14  1.53E-14  9.22E-15  6.05E-15  3.76E-15  1.78E-15  9.10E-16
             4.22E-16  1.35E-16  5.27E-17  1.98E-17  5.23E-18  1.88E-18  6.69E-19  1.70E-19  6.03E-20
   355       1.38E-13  9.74E-14  6.10E-14  4.25E-14  2.91E-14  1.69E-14  1.06E-14  6.14E-15  2.58E-15  1.19E-15
             5.03E-16  1.46E-16  5.43E-17  1.98E-17  5.09E-18  1.81E-18  6.42E-19  1.63E-19  5.76E-20
   356       8.30E-14  5.85E-14  3.66E-14  2.55E-14  1.75E-14  1.02E-14  6.36E-15  3.69E-15  1.55E-15  7.15E-16
             3.02E-16  8.75E-17  3.26E-17  1.19E-17  3.06E-18  1.09E-18  3.85E-19  9.77E-20  3.46E-20
   357       1.78E-13  1.25E-13  7.85E-14  5.46E-14  3.75E-14  2.18E-14  1.36E-14  7.90E-15  3.32E-15  1.53E-15
             6.47E-16  1.87E-16  6.99E-17  2.54E-17  6.55E-18  2.33E-18  8.26E-19  2.09E-19  7.41E-20
   358       1.07E-13  7.52E-14  4.71E-14  3.28E-14  2.25E-14  1.31E-14  8.17E-15  4.74E-15  1.99E-15  9.19E-16
             3.88E-16  1.12E-16  4.19E-17  1.52E-17  3.93E-18  1.40E-18  4.96E-19  1.26E-19  4.44E-20
   359       2.17E-13  1.53E-13  9.59E-14  6.68E-14  4.58E-14  2.66E-14  1.66E-14  9.65E-15  4.06E-15  1.87E-15
             7.91E-16  2.29E-16  8.54E-17  3.11E-17  8.00E-18  2.85E-18  1.01E-18  2.56E-19  9.05E-20
   360       1.30E-13  9.19E-14  5.76E-14  4.01E-14  2.75E-14  1.60E-14  9.99E-15  5.79E-15  2.43E-15  1.12E-15
             4.75E-16  1.37E-16  5.12E-17  1.86E-17  4.80E-18  1.71E-18  6.06E-19  1.54E-19  5.43E-20
   361       1.27E-13  8.95E-14  5.63E-14  3.95E-14  2.74E-14  1.65E-14  1.08E-14  6.75E-15  3.20E-15  1.63E-15
             7.58E-16  2.42E-16  9.47E-17  3.56E-17  9.40E-18  3.37E-18  1.20E-18  3.06E-19  1.08E-19
   362       1.24E-13  8.72E-14  5.43E-14  3.74E-14  2.52E-14  1.40E-14  8.28E-15  4.46E-15  1.68E-15  7.21E-16
             2.87E-16  7.88E-17  2.87E-17  1.03E-17  2.64E-18  9.35E-19  3.31E-19  8.39E-20  2.97E-20
   363       7.44E-14  5.23E-14  3.26E-14  2.24E-14  1.51E-14  8.39E-15  4.97E-15  2.68E-15  1.01E-15  4.32E-16
             1.72E-16  4.73E-17  1.72E-17  6.19E-18  1.58E-18  5.61E-19  1.99E-19  5.03E-20  1.78E-20
   364       1.52E-13  1.07E-13  6.63E-14  4.57E-14  3.08E-14  1.71E-14  1.01E-14  5.45E-15  2.06E-15  8.81E-16
             3.51E-16  9.64E-17  3.51E-17  1.26E-17  3.22E-18  1.14E-18  4.05E-19  1.03E-19  3.63E-20
   365       9.09E-14  6.39E-14  3.98E-14  2.74E-14  1.85E-14  1.03E-14  6.07E-15  3.27E-15  1.23E-15  5.28E-16
             2.10E-16  5.78E-17  2.11E-17  7.57E-18  1.93E-18  6.86E-19  2.43E-19  6.15E-20  2.18E-20
   366       1.79E-13  1.26E-13  7.84E-14  5.40E-14  3.64E-14  2.02E-14  1.20E-14  6.44E-15  2.43E-15  1.04E-15
             4.14E-16  1.14E-16  4.15E-17  1.49E-17  3.81E-18  1.35E-18  4.78E-19  1.21E-19  4.29E-20
   367       1.07E-13  7.56E-14  4.70E-14  3.24E-14  2.18E-14  1.21E-14  7.17E-15  3.87E-15  1.46E-15  6.24E-16
             2.49E-16  6.83E-17  2.49E-17  8.95E-18  2.29E-18  8.11E-19  2.87E-19  7.27E-20  2.57E-20
   368       7.51E-14  5.26E-14  3.25E-14  2.21E-14  1.45E-14  7.65E-15  4.26E-15  2.14E-15  7.38E-16  2.99E-16
             1.15E-16  3.06E-17  1.10E-17  3.93E-18  1.00E-18  3.54E-19  1.25E-19  3.17E-20  1.12E-20
   369       4.50E-14  3.16E-14  1.95E-14  1.33E-14  8.72E-15  4.59E-15  2.56E-15  1.29E-15  4.43E-16  1.80E-16
             6.88E-17  1.83E-17  6.61E-18  2.36E-18  6.00E-19  2.13E-19  7.52E-20  1.90E-20  6.73E-21
   370       8.87E-14  6.22E-14  3.84E-14  2.61E-14  1.72E-14  9.04E-15  5.04E-15  2.53E-15  8.73E-16  3.54E-16
             1.35E-16  3.61E-17  1.30E-17  4.65E-18  1.18E-18  4.19E-19  1.48E-19  3.75E-20  1.33E-20
   371       5.32E-14  3.73E-14  2.30E-14  1.57E-14  1.03E-14  5.42E-15  3.02E-15  1.52E-15  5.24E-16  2.12E-16
             8.13E-17  2.17E-17  7.81E-18  2.79E-18  7.09E-19  2.51E-19  8.89E-20  2.25E-20  7.96E-21
   372       1.02E-13  7.18E-14  4.43E-14  3.01E-14  1.98E-14  1.04E-14  5.81E-15  2.92E-15  1.01E-15  4.08E-16
             1.56E-16  4.17E-17  1.50E-17  5.36E-18  1.36E-18  4.83E-19  1.71E-19  4.33E-20  1.53E-20
   373       6.14E-14  4.31E-14  2.66E-14  1.81E-14  1.19E-14  6.26E-15  3.49E-15  1.75E-15  6.04E-16  2.45E-16
             9.38E-17  2.50E-17  9.01E-18  3.22E-18  8.18E-19  2.90E-19  1.03E-19  2.60E-20  9.18E-21
   374       2.33E-14  1.63E-14  9.93E-15  6.64E-15  4.25E-15  2.11E-15  1.11E-15  5.23E-16  1.68E-16  6.54E-17
             2.44E-17  6.40E-18  2.29E-18  8.15E-19  2.07E-19  7.32E-20  2.59E-20  6.56E-21  2.32E-21
   375       1.40E-14  9.76E-15  5.96E-15  3.99E-15  2.55E-15  1.26E-15  6.64E-16  3.14E-16  1.01E-16  3.92E-17
             1.46E-17  3.84E-18  1.37E-18  4.89E-19  1.24E-19  4.39E-20  1.55E-20  3.93E-21  1.39E-21
   376       2.69E-14  1.88E-14  1.15E-14  7.67E-15  4.90E-15  2.43E-15  1.28E-15  6.03E-16  1.93E-16  7.54E-17
             2.82E-17  7.38E-18  2.64E-18  9.40E-19  2.39E-19  8.45E-20  2.99E-20  7.56E-21  2.67E-21
   377       1.61E-14  1.13E-14  6.87E-15  4.60E-15  2.94E-15  1.46E-15  7.67E-16  3.62E-16  1.16E-16  4.53E-17
             1.69E-17  4.43E-18  1.59E-18  5.64E-19  1.43E-19  5.07E-20  1.79E-20  4.54E-21  1.60E-21
   378       3.04E-14  2.13E-14  1.30E-14  8.69E-15  5.56E-15  2.76E-15  1.45E-15  6.84E-16  2.19E-16  8.55E-17
             3.19E-17  8.37E-18  2.99E-18  1.07E-18  2.70E-19  9.57E-20  3.39E-20  8.57E-21  3.03E-21
   379       1.83E-14  1.28E-14  7.79E-15  5.21E-15  3.34E-15  1.65E-15  8.69E-16  4.10E-16  1.31E-16  5.13E-17
             1.92E-17  5.02E-18  1.80E-18  6.39E-19  1.62E-19  5.74E-20  2.03E-20  5.14E-21  1.82E-21
   380       1.64E-13  1.16E-13  7.27E-14  5.09E-14  3.54E-14  2.13E-14  1.40E-14  8.72E-15  4.14E-15  2.11E-15
             9.80E-16  3.13E-16  1.23E-16  4.61E-17  1.22E-17  4.37E-18  1.56E-18  3.96E-19  1.40E-19
   381       7.44E-14  5.26E-14  3.32E-14  2.34E-14  1.65E-14  1.02E-14  7.03E-15  4.70E-15  2.57E-15  1.51E-15
             8.17E-16  3.17E-16  1.41E-16  5.84E-17  1.68E-17  6.30E-18  2.30E-18  5.95E-19  2.12E-19
   382       9.74E-14  6.87E-14  4.32E-14  3.03E-14  2.11E-14  1.27E-14  8.35E-15  5.20E-15  2.47E-15  1.26E-15
             5.86E-16  1.87E-16  7.33E-17  2.76E-17  7.28E-18  2.61E-18  9.31E-19  2.37E-19  8.38E-20
   383       1.87E-18  1.33E-18  8.64E-19  6.38E-19  4.90E-19  3.91E-19  3.78E-19  4.09E-19  4.58E-19  4.37E-19
             3.48E-19  1.94E-19  1.04E-19  4.85E-20  1.54E-20  6.00E-21  2.24E-21  5.89E-22  2.11E-22
   384       3.35E-19  2.40E-19  1.57E-19  1.18E-19  9.34E-20  8.22E-20  9.26E-20  1.26E-19  2.09E-19  2.75E-19
             3.03E-19  2.55E-19  1.81E-19  1.10E-19  4.59E-20  2.10E-20  8.86E-21  2.59E-21  9.78E-22
   385       5.06E-18  3.61E-18  2.36E-18  1.76E-18  1.38E-18  1.16E-18  1.20E-18  1.42E-18  1.85E-18  2.05E-18
             1.96E-18  1.44E-18  9.48E-19  5.45E-19  2.19E-19  9.80E-20  4.09E-20  1.18E-20  4.45E-21
   386       3.47E-19  2.49E-19  1.63E-19  1.23E-19  9.81E-20  8.79E-20  1.02E-19  1.42E-19  2.41E-19  3.20E-19
             3.56E-19  3.02E-19  2.15E-19  1.30E-19  5.45E-20  2.49E-20  1.05E-20  3.08E-21  1.16E-21
   387       2.50E-18  1.79E-18  1.17E-18  8.73E-19  6.87E-19  5.84E-19  6.15E-19  7.38E-19  9.76E-19  1.09E-18
             1.04E-18  7.68E-19  5.08E-19  2.92E-19  1.17E-19  5.27E-20  2.20E-20  6.37E-21  2.39E-21
   388       2.02E-19  1.45E-19  9.61E-20  7.34E-20  6.04E-20  5.87E-20  7.47E-20  1.15E-19  2.14E-19  2.96E-19
             3.37E-19  2.91E-19  2.08E-19  1.27E-19  5.33E-20  2.44E-20  1.03E-20  3.03E-21  1.14E-21
   389       3.03E-18  2.17E-18  1.43E-18  1.08E-18  8.69E-19  7.72E-19  8.29E-19  9.62E-19  1.08E-18  9.83E-19
             7.41E-19  3.88E-19  1.99E-19  9.09E-20  2.82E-20  1.09E-20  4.04E-21  1.06E-21  3.79E-22
   390       7.32E-20  5.25E-20  3.46E-20  2.63E-20  2.13E-20  1.92E-20  2.09E-20  2.47E-20  2.80E-20  2.57E-20
             1.95E-20  1.02E-20  5.26E-21  2.40E-21  7.47E-22  2.88E-22  1.07E-22  2.80E-23  1.00E-23
   391       3.59E-19  2.57E-19  1.70E-19  1.30E-19  1.06E-19  9.74E-20  1.09E-19  1.31E-19  1.51E-19  1.40E-19
             1.07E-19  5.62E-20  2.90E-20  1.32E-20  4.12E-21  1.59E-21  5.91E-22  1.55E-22  5.54E-23
   392       6.16E-21  4.47E-21  3.05E-21  2.45E-21  2.22E-21  2.71E-21  4.11E-21  6.81E-21  1.13E-20  1.28E-20
             1.13E-20  6.87E-21  3.80E-21  1.82E-21  5.88E-22  2.30E-22  8.65E-23  2.28E-23  8.17E-24
   393       1.24E-20  9.02E-21  6.23E-21  5.10E-21  4.82E-21  6.40E-21  1.04E-20  1.82E-20  3.13E-20  3.60E-20
             3.23E-20  1.97E-20  1.09E-20  5.25E-21  1.70E-21  6.66E-22  2.50E-22  6.59E-23  2.36E-23
   394       2.64E-20  1.93E-20  1.34E-20  1.11E-20  1.07E-20  1.48E-20  2.50E-20  4.47E-20  7.81E-20  9.07E-20
             8.15E-20  4.99E-20  2.77E-20  1.33E-20  4.31E-21  1.69E-21  6.35E-22  1.67E-22  6.01E-23


 -----------------------------------------
 PRTF= 2  TRMPRT= (4P)  SPNPRT= 4  NSYS= 2
                                                                                              -----------------
                                                                                              SYS= 1  SPNSYS= 3
   IREP
   ----
     2       1.43E-11  1.01E-11  6.40E-12  4.53E-12  3.20E-12  2.02E-12  1.43E-12  1.01E-12  6.38E-13  4.47E-13
             3.08E-13  1.79E-13  1.12E-13  6.55E-14  2.91E-14  1.46E-14  6.95E-15  2.41E-15  1.02E-15
     3       4.36E-12  3.08E-12  1.95E-12  1.37E-12  9.69E-13  6.08E-13  4.25E-13  2.94E-13  1.75E-13  1.15E-13
             7.27E-14  3.71E-14  2.12E-14  1.15E-14  4.75E-15  2.31E-15  1.07E-15  3.66E-16  1.54E-16
     4       3.00E-12  2.12E-12  1.34E-12  9.43E-13  6.62E-13  4.11E-13  2.83E-13  1.91E-13  1.08E-13  6.71E-14
             3.99E-14  1.89E-14  1.02E-14  5.28E-15  2.09E-15  9.87E-16  4.49E-16  1.50E-16  6.25E-17
     5       2.33E-12  1.65E-12  1.04E-12  7.29E-13  5.10E-13  3.12E-13  2.11E-13  1.38E-13  7.42E-14  4.39E-14
             2.49E-14  1.10E-14  5.73E-15  2.88E-15  1.10E-15  5.11E-16  2.30E-16  7.56E-17  3.14E-17
     6       1.93E-12  1.36E-12  8.55E-13  5.99E-13  4.16E-13  2.51E-13  1.66E-13  1.06E-13  5.43E-14  3.09E-14
             1.68E-14  7.10E-15  3.58E-15  1.76E-15  6.56E-16  3.01E-16  1.34E-16  4.36E-17  1.80E-17
     7       1.65E-12  1.16E-12  7.29E-13  5.09E-13  3.52E-13  2.09E-13  1.36E-13  8.42E-14  4.13E-14  2.27E-14
             1.20E-14  4.88E-15  2.40E-15  1.16E-15  4.24E-16  1.92E-16  8.48E-17  2.75E-17  1.13E-17
     8       1.44E-12  1.02E-12  6.37E-13  4.43E-13  3.04E-13  1.78E-13  1.13E-13  6.84E-14  3.24E-14  1.73E-14
             8.88E-15  3.51E-15  1.70E-15  8.05E-16  2.91E-16  1.31E-16  5.73E-17  1.85E-17  7.56E-18
     9       1.29E-12  9.05E-13  5.65E-13  3.91E-13  2.66E-13  1.53E-13  9.57E-14  5.66E-14  2.59E-14  1.35E-14
             6.80E-15  2.62E-15  1.25E-15  5.84E-16  2.08E-16  9.32E-17  4.06E-17  1.30E-17  5.32E-18
    10       1.16E-12  8.15E-13  5.07E-13  3.50E-13  2.36E-13  1.33E-13  8.20E-14  4.75E-14  2.12E-14  1.08E-14
             5.33E-15  2.02E-15  9.47E-16  4.39E-16  1.55E-16  6.88E-17  2.98E-17  9.52E-18  3.88E-18
    11       1.06E-12  7.41E-13  4.60E-13  3.16E-13  2.11E-13  1.17E-13  7.09E-14  4.04E-14  1.75E-14  8.81E-15
             4.27E-15  1.59E-15  7.37E-16  3.39E-16  1.18E-16  5.23E-17  2.26E-17  7.19E-18  2.93E-18
    12       9.69E-13  6.80E-13  4.20E-13  2.87E-13  1.90E-13  1.04E-13  6.19E-14  3.46E-14  1.47E-14  7.28E-15
             3.48E-15  1.27E-15  5.86E-16  2.67E-16  9.26E-17  4.08E-17  1.76E-17  5.57E-18  2.27E-18
