	iz	LowerstatenameImpZeff	UpperstatenameImpZeff	rate(s-1)	Acc	E_i(cm-1)	E_k(cm-1)	Lowerconf	Lowerterm	LowerJ	Upperconf	Upperterm	UpperJ
2138	1	2s1,2p(3P)3p1 2P	2s1,2p(3P)3d1 2D	5.03E+07	B	182043.41	198436.31	2s2p(3P^0)3p	2P	03-Feb	2s2p(3P^0)3d	2D^0	05-Feb
2139	1	2s1,2p(3P)3p1 2P	2s1,2p(3P)3d1 2D	8.37E+06	B	182043.41	198425.43	2s2p(3P^0)3p	2P	03-Feb	2s2p(3P^0)3d	2D^0	03-Feb
2140	1	2s2,4p1 2P	2s2,5d1 2D	2.93E+06	B	162517.89	178495.11	2s24p	2P^0	01-Feb	2s25d	2D	03-Feb
2141	1	2s2,4p1 2P	2s2,5d1 2D	3.51E+06	B	162524.57	178495.71	2s24p	2P^0	03-Feb	2s25d	2D	05-Feb
2142	1	2s2,4p1 2P	2s2,5d1 2D	5.85E+05	B	162524.57	178495.11	2s24p	2P^0	03-Feb	2s25d	2D	03-Feb
2143	1	2p3 2P	2s2,6d1 2D	6.81E+05	B	168729.53	184074.59	2p3	2P^0	01-Feb	2s26d	2D	03-Feb
2144	1	2p3 2P	2s2,6d1 2D	8.15E+05	B	168748.3	184075.28	2p3	2P^0	03-Feb	2s26d	2D	05-Feb
2145	1	2p3 2P	2s2,6d1 2D	1.36E+05	B	168748.3	184074.59	2p3	2P^0	03-Feb	2s26d	2D	03-Feb
2146	1	2s2,3s1 2S	2s2,3p1 2P	3.67E+07	A	116537.65	131735.52	2s23s	2S	01-Feb	2s23p	2P^0	03-Feb
2147	1	2s2,3s1 2S	2s2,3p1 2P	3.66E+07	A	116537.65	131724.37	2s23s	2S	01-Feb	2s23p	2P^0	01-Feb
2148	1	2s2,4d1 2D	2s2,6p1 2P	5.15E+06	B	168123.74	182993.23	2s24d	2D	03-Feb	2s26p	2P^0	01-Feb
2149	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	3.17E+06	B	181696.66	196563.41	2s2p(3P^0)3p	4D	01-Feb	2s2p(3P^0)3d	4D^0	03-Feb
2150	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	6.34E+06	B	181696.66	196557.87	2s2p(3P^0)3p	4D	01-Feb	2s2p(3P^0)3d	4D^0	01-Feb
2151	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	2.96E+06	B	181711.03	196571.82	2s2p(3P^0)3p	4D	03-Feb	2s2p(3P^0)3d	4D^0	05-Feb
2152	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	5.06E+06	B	181711.03	196563.41	2s2p(3P^0)3p	4D	03-Feb	2s2p(3P^0)3d	4D^0	03-Feb
2153	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	6.32E+06	B	181711.03	196557.87	2s2p(3P^0)3p	4D	03-Feb	2s2p(3P^0)3d	4D^0	01-Feb
2154	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	1.80E+06	B	181736.05	196581.96	2s2p(3P^0)3p	4D	05-Feb	2s2p(3P^0)3d	4D^0	07-Feb
2155	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	7.23E+06	B	181736.05	196571.82	2s2p(3P^0)3p	4D	05-Feb	2s2p(3P^0)3d	4D^0	05-Feb
2156	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	4.41E+06	B	181736.05	196563.41	2s2p(3P^0)3p	4D	05-Feb	2s2p(3P^0)3d	4D^0	03-Feb
2157	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	1.08E+07	B	181772.41	196581.96	2s2p(3P^0)3p	4D	07-Feb	2s2p(3P^0)3d	4D^0	07-Feb
2158	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4D	2.38E+06	B	181772.41	196571.82	2s2p(3P^0)3p	4D	07-Feb	2s2p(3P^0)3d	4D^0	05-Feb
2159	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	2.56E+07	B	166990.73	181736.05	2s2p(3P^0)3s	4P^0	03-Feb	2s2p(3P^0)3p	4D	05-Feb
2160	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	1.52E+07	B	166967.13	181711.03	2s2p(3P^0)3s	4P^0	01-Feb	2s2p(3P^0)3p	4D	03-Feb
2161	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	3.65E+07	B	167035.71	181772.41	2s2p(3P^0)3s	4P^0	05-Feb	2s2p(3P^0)3p	4D	07-Feb
2162	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	3.04E+07	B	166967.13	181696.66	2s2p(3P^0)3s	4P^0	01-Feb	2s2p(3P^0)3p	4D	01-Feb
2163	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	1.94E+07	B	166990.73	181711.03	2s2p(3P^0)3s	4P^0	03-Feb	2s2p(3P^0)3p	4D	03-Feb
2164	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	6.04E+06	B	166990.73	181696.66	2s2p(3P^0)3s	4P^0	03-Feb	2s2p(3P^0)3p	4D	01-Feb
2165	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	1.09E+07	B	167035.71	181736.05	2s2p(3P^0)3s	4P^0	05-Feb	2s2p(3P^0)3p	4D	05-Feb
2166	1	2s1,2p(3P)3s1 4P	2s1,2p(3P)3p1 4D	1.80E+06	B	167035.71	181711.03	2s2p(3P^0)3s	4P^0	05-Feb	2s2p(3P^0)3p	4D	03-Feb
2167	1	2s1,2p(3P)3p1 4S	2s1,2p(3P)3d1 4P	3.20E+07	B	184690.98	198879.01	2s2p(3P^0)3p	4S	03-Feb	2s2p(3P^0)3d	4P^0	01-Feb
2168	1	2s1,2p(3P)3p1 4S	2s1,2p(3P)3d1 4P	3.19E+07	B	184690.98	198865.25	2s2p(3P^0)3p	4S	03-Feb	2s2p(3P^0)3d	4P^0	03-Feb
2169	1	2s1,2p(3P)3p1 4S	2s1,2p(3P)3d1 4P	3.17E+07	B	184690.98	198844	2s2p(3P^0)3p	4S	03-Feb	2s2p(3P^0)3d	4P^0	05-Feb
2170	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	2.94E+07	B	181696.66	195752.58	2s2p(3P^0)3p	4D	01-Feb	2s2p(3P^0)3d	4F^0	03-Feb
2171	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	3.15E+07	B	181711.03	195765.85	2s2p(3P^0)3p	4D	03-Feb	2s2p(3P^0)3d	4F^0	05-Feb
2172	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	3.60E+07	B	181736.05	195785.74	2s2p(3P^0)3p	4D	05-Feb	2s2p(3P^0)3d	4F^0	07-Feb
2173	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	1.17E+07	B	181711.03	195752.58	2s2p(3P^0)3p	4D	03-Feb	2s2p(3P^0)3d	4F^0	03-Feb
2174	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	4.19E+07	B	181772.41	195813.66	2s2p(3P^0)3p	4D	07-Feb	2s2p(3P^0)3d	4F^0	09-Feb
2175	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	1.02E+07	B	181736.05	195765.85	2s2p(3P^0)3p	4D	05-Feb	2s2p(3P^0)3d	4F^0	05-Feb
2176	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	8.33E+05	B	181736.05	195752.58	2s2p(3P^0)3p	4D	05-Feb	2s2p(3P^0)3d	4F^0	03-Feb
2177	1	2s1,2p(3P)3p1 4D	2s1,2p(3P)3d1 4F	5.93E+06	B	181772.41	195785.74	2s2p(3P^0)3p	4D	07-Feb	2s2p(3P^0)3d	4F^0	07-Feb
2178	1	2s2,3p1 2P	2s2,3d1 2D	3.49E+07	A	131724.37	145549.27	2s23p	2P^0	01-Feb	2s23d	2D	03-Feb
2179	1	2s2,3p1 2P	2s2,3d1 2D	4.18E+07	A	131735.52	145550.7	2s23p	2P^0	03-Feb	2s23d	2D	05-Feb
2180	1	2s2,3p1 2P	2s2,3d1 2D	6.96E+06	A	131735.52	145549.27	2s23p	2P^0	03-Feb	2s23d	2D	03-Feb
2181	1	2p3 2P	2s1,2p(3P)3p1 2P	1.53E+06	B	168729.53	182043.41	2p3	2P^0	01-Feb	2s2p(3P^0)3p	2P	03-Feb
2182	1	2p3 2P	2s1,2p(3P)3p1 2P	7.61E+06	B	168748.3	182043.41	2p3	2P^0	03-Feb	2s2p(3P^0)3p	2P	03-Feb
2183	1	2p3 2P	2s1,2p(3P)3p1 2P	6.08E+06	B	168729.53	182023.86	2p3	2P^0	01-Feb	2s2p(3P^0)3p	2P	01-Feb
2184	1	2p3 2P	2s1,2p(3P)3p1 2P	3.03E+06	B	168748.3	182023.86	2p3	2P^0	03-Feb	2s2p(3P^0)3p	2P	01-Feb
2185	1	2p3 2P	2s2,6s1 2S	7.23E+04	B	168729.53	181264.24	2p3	2P^0	01-Feb	2s26s	2S	01-Feb
2186	1	2p3 2P	2s2,6s1 2S	1.44E+05	B	168748.3	181264.24	2p3	2P^0	03-Feb	2s26s	2S	01-Feb
2187	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	1.71E+06	B	186427.35	198879.01	2s2p(3P^0)3p	4P	01-Feb	2s2p(3P^0)3d	4P^0	01-Feb
2188	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	4.26E+06	B	186427.35	198865.25	2s2p(3P^0)3p	4P	01-Feb	2s2p(3P^0)3d	4P^0	03-Feb
2189	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	8.51E+06	B	186443.69	198879.01	2s2p(3P^0)3p	4P	03-Feb	2s2p(3P^0)3d	4P^0	01-Feb
2190	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	1.36E+06	B	186443.69	198865.25	2s2p(3P^0)3p	4P	03-Feb	2s2p(3P^0)3d	4P^0	03-Feb
2191	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	3.04E+06	B	186443.69	198844	2s2p(3P^0)3p	4P	03-Feb	2s2p(3P^0)3d	4P^0	05-Feb
2192	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	4.56E+06	B	186466.02	198865.25	2s2p(3P^0)3p	4P	05-Feb	2s2p(3P^0)3d	4P^0	03-Feb
2193	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4P	7.05E+06	B	186466.02	198844	2s2p(3P^0)3p	4P	05-Feb	2s2p(3P^0)3d	4P^0	05-Feb
2194	1	2s2,4s1 2S	2p3 2P	4.15E+06	B	157234.07	168748.3	2s24s	2S	01-Feb	2p3	2P^0	03-Feb
2195	1	2s2,4s1 2S	2p3 2P	4.13E+06	B	157234.07	168729.53	2s24s	2S	01-Feb	2p3	2P^0	01-Feb
2196	1	2s2,4p1 2P	2s2,5s1 2S	1.55E+07	B	162517.89	173347.84	2s24p	2P^0	01-Feb	2s25s	2S	01-Feb
2197	1	2s2,4p1 2P	2s2,5s1 2S	3.10E+07	B	162524.57	173347.84	2s24p	2P^0	03-Feb	2s25s	2S	01-Feb
2198	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2D	3.34E+06	B	177793.54	188615.07	2s2p(3P^0)3s	2P^0	03-Feb	2s2p(3P^0)3p	2D	05-Feb
2199	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2D	2.77E+06	B	177774.59	188581.25	2s2p(3P^0)3s	2P^0	01-Feb	2s2p(3P^0)3p	2D	03-Feb
2200	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2D	5.52E+05	B	177793.54	188581.25	2s2p(3P^0)3s	2P^0	03-Feb	2s2p(3P^0)3p	2D	03-Feb
2201	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	5.56E+06	B	186427.35	196563.41	2s2p(3P^0)3p	4P	01-Feb	2s2p(3P^0)3d	4D^0	03-Feb
2202	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	1.11E+07	B	186427.35	196557.87	2s2p(3P^0)3p	4P	01-Feb	2s2p(3P^0)3d	4D^0	01-Feb
2203	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	9.31E+06	B	186443.69	196571.82	2s2p(3P^0)3p	4P	03-Feb	2s2p(3P^0)3d	4D^0	05-Feb
2204	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	7.08E+06	B	186443.69	196563.41	2s2p(3P^0)3p	4P	03-Feb	2s2p(3P^0)3d	4D^0	03-Feb
2205	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	1.33E+07	B	186466.02	196581.96	2s2p(3P^0)3p	4P	05-Feb	2s2p(3P^0)3d	4D^0	07-Feb
2206	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	2.21E+06	B	186443.69	196557.87	2s2p(3P^0)3p	4P	03-Feb	2s2p(3P^0)3d	4D^0	01-Feb
2207	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	3.96E+06	B	186466.02	196571.82	2s2p(3P^0)3p	4P	05-Feb	2s2p(3P^0)3d	4D^0	05-Feb
2208	1	2s1,2p(3P)3p1 4P	2s1,2p(3P)3d1 4D	6.59E+05	B	186466.02	196563.41	2s2p(3P^0)3p	4P	05-Feb	2s2p(3P^0)3d	4D^0	03-Feb
2209	1	2s1,2p(3P)3p1 2D	2s1,2p(3P)3d1 2D	2.00E+05	B	188581.25	198436.31	2s2p(3P^0)3p	2D	03-Feb	2s2p(3P^0)3d	2D^0	05-Feb
2210	1	2s1,2p(3P)3p1 2D	2s1,2p(3P)3d1 2D	2.69E+06	B	188581.25	198425.43	2s2p(3P^0)3p	2D	03-Feb	2s2p(3P^0)3d	2D^0	03-Feb
2211	1	2s1,2p(3P)3p1 2D	2s1,2p(3P)3d1 2D	2.77E+06	B	188615.07	198436.31	2s2p(3P^0)3p	2D	05-Feb	2s2p(3P^0)3d	2D^0	05-Feb
2212	1	2s1,2p(3P)3p1 2D	2s1,2p(3P)3d1 2D	2.95E+05	B	188615.07	198425.43	2s2p(3P^0)3p	2D	05-Feb	2s2p(3P^0)3d	2D^0	03-Feb
2213	1	2p3 2P	2s2,5d1 2D	3.68E+06	B	168729.53	178495.11	2p3	2P^0	01-Feb	2s25d	2D	03-Feb
2214	1	2p3 2P	2s2,5d1 2D	4.40E+06	B	168748.3	178495.71	2p3	2P^0	03-Feb	2s25d	2D	05-Feb
2215	1	2p3 2P	2s2,5d1 2D	7.33E+05	B	168748.3	178495.11	2p3	2P^0	03-Feb	2s25d	2D	03-Feb
2216	1	2s2,4d1 2D	2s1,2p(3P)3s1 2P	3.07E+04	B	168123.74	177793.54	2s24d	2D	03-Feb	2s2p(3P^0)3s	2P^0	03-Feb
2217	1	2s2,4d1 2D	2s1,2p(3P)3s1 2P	2.76E+05	B	168124.45	177793.54	2s24d	2D	05-Feb	2s2p(3P^0)3s	2P^0	03-Feb
2218	1	2s2,4d1 2D	2s1,2p(3P)3s1 2P	3.05E+05	B	168123.74	177774.59	2s24d	2D	03-Feb	2s2p(3P^0)3s	2P^0	01-Feb
2219	1	2s1,2p(3P)3s1 2P	2s2,7s1 2S	2.48E+05	B	177774.59	185732.93	2s2p(3P^0)3s	2P^0	01-Feb	2s27s	2S	01-Feb
2220	1	2s1,2p(3P)3s1 2P	2s2,7s1 2S	4.92E+05	B	177793.54	185732.93	2s2p(3P^0)3s	2P^0	03-Feb	2s27s	2S	01-Feb
2221	1	2s2,4d1 2D	2s2,5p1 2P	9.41E+05	B	168123.74	175294.75	2s24d	2D	03-Feb	2s25p	2P^0	03-Feb
2222	1	2s2,4d1 2D	2s2,5p1 2P	8.46E+06	B	168124.45	175294.75	2s24d	2D	05-Feb	2s25p	2P^0	03-Feb
2223	1	2s2,4d1 2D	2s2,5p1 2P	9.37E+06	B	168123.74	175287.39	2s24d	2D	03-Feb	2s25p	2P^0	01-Feb
2224	1	2s1,2p(3P)3s1 2P	2s2,6d1 2D	2.46E+06	B	177774.59	184074.59	2s2p(3P^0)3s	2P^0	01-Feb	2s26d	2D	03-Feb
2225	1	2s1,2p(3P)3s1 2P	2s2,6d1 2D	2.93E+06	B	177793.54	184075.28	2s2p(3P^0)3s	2P^0	03-Feb	2s26d	2D	05-Feb
2226	1	2s1,2p(3P)3s1 2P	2s2,6d1 2D	4.88E+05	B	177793.54	184074.59	2s2p(3P^0)3s	2P^0	03-Feb	2s26d	2D	03-Feb
2227	1	2s2,4p1 2P	2s2,4d1 2D	9.63E+06	B	162517.89	168123.74	2s24p	2P^0	01-Feb	2s24d	2D	03-Feb
2228	1	2s2,4p1 2P	2s2,4d1 2D	1.15E+07	B	162524.57	168124.45	2s24p	2P^0	03-Feb	2s24d	2D	05-Feb
2229	1	2s2,4p1 2P	2s2,4d1 2D	1.92E+06	B	162524.57	168123.74	2s24p	2P^0	03-Feb	2s24d	2D	03-Feb
2230	1	2s2,4s1 2S	2s2,4p1 2P	6.95E+06	B	157234.07	162524.57	2s24s	2S	01-Feb	2s24p	2P^0	03-Feb
2231	1	2s2,4s1 2S	2s2,4p1 2P	6.92E+06	B	157234.07	162517.89	2s24s	2S	01-Feb	2s24p	2P^0	01-Feb
2232	1	LowerLevel UpperLevel	TP Line	Aki	Acc.	Ei	Ek	LowerLevel	UpperLevel	Type	TP	Line	
2233	1	Conf.,Term,J Conf.,Term,J	Ref. Ref.	(s-1)		(cm-1)	(cm-1)	Conf.,Term,J	Conf.,Term,J		Ref.	Ref.	
2234	1	2s1,2p(3P)3p1 2P	2s2,7p1 2P	2.52E+03	B	182023.86	186746.3	2s2p(3P^0)3p	2P	01-Feb	2s27p	2P^0	03-Feb
2235	1	2s1,2p(3P)3p1 2P	2s2,7p1 2P	1.01E+04	B	182023.86	186745.9	2s2p(3P^0)3p	2P	01-Feb	2s27p	2P^0	01-Feb
2236	1	2s1,2p(3P)3p1 2P	2s2,7p1 2P	1.24E+04	B	182043.41	186746.3	2s2p(3P^0)3p	2P	03-Feb	2s27p	2P^0	03-Feb
2237	1	2s1,2p(3P)3p1 2P	2s2,7p1 2P	4.97E+03	B	182043.41	186745.9	2s2p(3P^0)3p	2P	03-Feb	2s27p	2P^0	01-Feb
2238	1	2p3 2P	2s2,5s1 2S	9.80E+05	B	168729.53	173347.84	2p3	2P^0	01-Feb	2s25s	2S	01-Feb
2239	1	2p3 2P	2s2,5s1 2S	1.94E+06	B	168748.3	173347.84	2p3	2P^0	03-Feb	2s25s	2S	01-Feb
2240	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2P	9.85E+04	B	177774.59	182043.41	2s2p(3P^0)3s	2P^0	01-Feb	2s2p(3P^0)3p	2P	03-Feb
2241	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2P	4.86E+05	B	177793.54	182043.41	2s2p(3P^0)3s	2P^0	03-Feb	2s2p(3P^0)3p	2P	03-Feb
2242	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2P	3.89E+05	B	177774.59	182023.86	2s2p(3P^0)3s	2P^0	01-Feb	2s2p(3P^0)3p	2P	01-Feb
2243	1	2s1,2p(3P)3s1 2P	2s1,2p(3P)3p1 2P	1.92E+05	B	177793.54	182023.86	2s2p(3P^0)3s	2P^0	03-Feb	2s2p(3P^0)3p	2P	01-Feb
2244	1	2s1,2p(3P)3s1 2P	2s2,6s1 2S	1.65E+06	B	177774.59	181264.24	2s2p(3P^0)3s	2P^0	01-Feb	2s26s	2S	01-Feb
2245	1	2s1,2p(3P)3s1 2P	2s2,6s1 2S	3.25E+06	B	177793.54	181264.24	2s2p(3P^0)3s	2P^0	03-Feb	2s26s	2S	01-Feb
2246	1	2s1,2p(3P)3p1 2P	2s2,6p1 2P	3.17E+02	B	182023.86	182993.23	2s2p(3P^0)3p	2P	01-Feb	2s26p	2P^0	01-Feb
2247	1	2s1,2p(3P)3p1 2P	2s2,6p1 2P	1.49E+02	B	182043.41	182993.23	2s2p(3P^0)3p	2P	03-Feb	2s26p	2P^0	01-Feb
2248	1	2s2,4d1 2D	2s2,4f1 2F	3.27E+04	C+	168123.74	168978.34	2s24d	2D	03-Feb	2s24f	2F^0	05-Feb
2249	1	2s2,4d1 2D	2s2,4f1 2F	2.33E+03	C+	168124.45	168978.34	2s24d	2D	05-Feb	2s24f	2F^0	05-Feb
2250	1	2s2,4d1 2D	2s2,4f1 2F	3.49E+04	C+	168124.45	168978.34	2s24d	2D	05-Feb	2s24f	2F^0	07-Feb
2251	1	2s2,4d1 2D	2p3 2P	3.80E+02	B	168123.74	168748.3	2s24d	2D	03-Feb	2p3	2P^0	03-Feb
2252	1	2s2,4d1 2D	2p3 2P	3.41E+03	B	168124.45	168748.3	2s24d	2D	05-Feb	2p3	2P^0	03-Feb
2253	1	2s2,4d1 2D	2p3 2P	3.47E+03	B	168123.74	168729.53	2s24d	2D	03-Feb	2p3	2P^0	01-Feb
2254	1	2s2,2p1 2P	2s2,2p1 2P	2.29E-06	A	0	63.42	2s22p	2P^0	01-Feb	2s22p	2P^0	03-Feb
2255	2	2s2 1S	2s1,8p1 1P	2.36E+08	C+	0	369926	1s22s2	1S	0	1s22s8p	1P^0	1
2256	2	2s2 1S	2s1,7p1 1P	3.35E+08	B	0	364896	1s22s2	1S	0	1s22s7p	1P^0	1
2257	2	2s2 1S	2s1,6p1 1P	4.67E+08	B	0	357109.68	1s22s2	1S	0	1s22s6p	1P^0	1
2258	2	2s2 1S	2p(2P)3d1 1P	8.73E+07	C	0	346712.73	1s22s2	1S	0	1s22p(2P^0)3d	1P^0	1
2259	2	2s2 1S	2s1,5p1 1P	1.18E+09	B	0	343258.03	1s22s2	1S	0	1s22s5p	1P^0	1
2260	2	2s2 1S	2s1,4p1 1P	6.56E+08	B	0	322404.2	1s22s2	1S	0	1s22s4p	1P^0	1
2261	2	2s1,2p1 3P	2s1,8d1 3D	2.31E+08	B	52367.06	370499	1s22s2p	3P^0	0	1s22s8d	3D	1
2262	2	2s1,2p1 3P	2s1,8d1 3D	3.11E+08	B	52390.75	370499	1s22s2p	3P^0	1	1s22s8d	3D	2
2263	2	2s1,2p1 3P	2s1,8d1 3D	1.73E+08	C+	52390.75	370499	1s22s2p	3P^0	1	1s22s8d	3D	1
2264	2	2s1,2p1 3P	2s1,8d1 3D	1.04E+08	C+	52447.11	370499	1s22s2p	3P^0	2	1s22s8d	3D	2
2265	2	2s1,2p1 3P	2s1,8d1 3D	1.15E+07	D	52447.11	370499	1s22s2p	3P^0	2	1s22s8d	3D	1
2266	2	2s1,2p1 3P	2s1,8d1 3D	4.15E+08	B	52447.11	370499	1s22s2p	3P^0	2	1s22s8d	3D	3
2267	2	2s1,2p1 3P	2s1,7d1 3D	3.48E+08	B	52367.06	365638	1s22s2p	3P^0	0	1s22s7d	3D	1
2268	2	2s1,2p1 3P	2s1,7d1 3D	4.70E+08	B	52390.75	365638	1s22s2p	3P^0	1	1s22s7d	3D	2
2269	2	2s1,2p1 3P	2s1,7d1 3D	2.61E+08	B	52390.75	365638	1s22s2p	3P^0	1	1s22s7d	3D	1
2270	2	2s1,2p1 3P	2s1,7d1 3D	1.74E+07	D	52447.11	365638	1s22s2p	3P^0	2	1s22s7d	3D	1
2271	2	2s1,2p1 3P	2s1,7d1 3D	6.26E+08	B	52447.11	365638	1s22s2p	3P^0	2	1s22s7d	3D	3
2272	2	2s1,2p1 3P	2s1,7d1 3D	1.56E+08	B	52447.11	365638	1s22s2p	3P^0	2	1s22s7d	3D	2
2273	2	2s1,2p1 3P	2s1,7s1 3S	2.22E+07	C	52367.06	363613	1s22s2p	3P^0	0	1s22s7s	3S	1
2274	2	2s1,2p1 3P	2s1,7s1 3S	6.65E+07	C	52390.75	363613	1s22s2p	3P^0	1	1s22s7s	3S	1
2275	2	2s1,2p1 3P	2s1,7s1 3S	1.11E+08	C+	52447.11	363613	1s22s2p	3P^0	2	1s22s7s	3S	1
2276	2	2s2 1S	2p(2P)3s1 1P	9.66E+08	B	0	310006.32	1s22s2	1S	0	1s22p(2P^0)3s	1P^0	1
2277	2	2s1,2p1 1P	2p(2P)5p1 1P	4.87E+08	B	102352.04	407431	1s22s2p	1P^0	1	1s22p(2P^0)5p	1P	1
2278	2	2s1,2p1 3P	2s1,6s1 3S	3.18E+07	C	52367.06	354858.03	1s22s2p	3P^0	0	1s22s6s	3S	1
2279	2	2s1,2p1 3P	2s1,6s1 3S	9.53E+07	C+	52390.75	354858.03	1s22s2p	3P^0	1	1s22s6s	3S	1
2280	2	2s1,2p1 3P	2s1,6s1 3S	1.59E+08	C+	52447.11	354858.03	1s22s2p	3P^0	2	1s22s6s	3S	1
2281	2	2s1,2p1 3P	2s1,5d1 3D	9.88E+08	B	52367.06	345496.57	1s22s2p	3P^0	0	1s22s5d	3D	1
2282	2	2s1,2p1 3P	2s1,5d1 3D	1.33E+09	B	52390.75	345496.72	1s22s2p	3P^0	1	1s22s5d	3D	2
2283	2	2s1,2p1 3P	2s1,5d1 3D	7.41E+08	B	52390.75	345496.57	1s22s2p	3P^0	1	1s22s5d	3D	1
2284	2	2s1,2p1 3P	2s1,5d1 3D	4.94E+07	C	52447.11	345496.57	1s22s2p	3P^0	2	1s22s5d	3D	1
2285	2	2s1,2p1 3P	2s1,5d1 3D	1.78E+09	B	52447.11	345497.15	1s22s2p	3P^0	2	1s22s5d	3D	3
2286	2	2s1,2p1 3P	2s1,5d1 3D	4.44E+08	B	52447.11	345496.72	1s22s2p	3P^0	2	1s22s5d	3D	2
2287	2	2s1,2p1 3P	2s1,5s1 3S	3.57E+07	C	52367.06	339934.72	1s22s2p	3P^0	0	1s22s5s	3S	1
2288	2	2s1,2p1 3P	2s1,5s1 3S	1.07E+08	C+	52390.75	339934.72	1s22s2p	3P^0	1	1s22s5s	3S	1
2289	2	2s1,2p1 3P	2s1,5s1 3S	1.78E+08	B	52447.11	339934.72	1s22s2p	3P^0	2	1s22s5s	3S	1
2290	2	2s1,2p1 1P	2p(2P)4p1 1P	9.60E+08	B	102352.04	381105.4	1s22s2p	1P^0	1	1s22p(2P^0)4p	1P	1
2291	2	2s1,2p1 3P	2p(2P)3p1 3P	3.09E+08	B	52390.75	329743.57	1s22s2p	3P^0	1	1s22p(2P^0)3p	3P	2
2292	2	2s1,2p1 3P	2p(2P)3p1 3P	4.12E+08	B	52367.06	329706.47	1s22s2p	3P^0	0	1s22p(2P^0)3p	3P	1
2293	2	2s1,2p1 3P	2p(2P)3p1 3P	3.09E+08	B	52390.75	329706.47	1s22s2p	3P^0	1	1s22p(2P^0)3p	3P	1
2294	2	2s1,2p1 3P	2p(2P)3p1 3P	9.27E+08	B	52447.11	329743.57	1s22s2p	3P^0	2	1s22p(2P^0)3p	3P	2
2295	2	2s1,2p1 3P	2p(2P)3p1 3P	1.24E+09	B	52390.75	329685.38	1s22s2p	3P^0	1	1s22p(2P^0)3p	3P	0
2296	2	2s1,2p1 3P	2p(2P)3p1 3P	5.15E+08	B	52447.11	329706.47	1s22s2p	3P^0	2	1s22p(2P^0)3p	3P	1
2297	2	2s1,2p1 3P	2p(2P)3p1 3S	1.62E+08	B	52367.06	327278.27	1s22s2p	3P^0	0	1s22p(2P^0)3p	3S	1
2298	2	2s1,2p1 3P	2p(2P)3p1 3S	4.86E+08	B	52390.75	327278.27	1s22s2p	3P^0	1	1s22p(2P^0)3p	3S	1
